"","workerid","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"495",19,"cheese","food","predicate1","short",1,"size"
"496",19,"banana","food","predicate1","short",1,"size"
"497",19,"tomato","food","predicate1","square",0.54,"shape"
"498",19,"TV","furniture","predicate1","yellow",0,"color"
"499",19,"cheese","food","predicate1","soft",0.52,"texture"
"500",19,"banana","food","predicate1","soft",0.76,"texture"
"501",19,"TV","furniture","predicate1","yellow",0.05,"color"
"502",19,"apple","food","predicate1","tiny",1,"size"
"503",19,"fan","furniture","predicate1","smooth",1,"texture"
"504",19,"fan","furniture","predicate1","metal",0,"material"
"505",19,"banana","food","predicate1","big",1,"size"
"506",19,"banana","food","predicate1","bad",0.98,"quality"
"507",19,"tomato","food","predicate1","plastic",0.02,"material"
"508",19,"TV","furniture","predicate1","old",0.03,"age"
"509",19,"TV","furniture","predicate1","tiny",0.53,"size"
"510",19,"desk","furniture","predicate1","wooden",0.03,"material"
"511",19,"fan","furniture","predicate1","yellow",0.02,"color"
"512",19,"tomato","food","predicate1","plastic",0.03,"material"
"513",19,"chair","furniture","predicate1","square",1,"shape"
"514",19,"banana","food","predicate1","brown",0.02,"color"
"515",19,"banana","food","predicate1","good",0.98,"quality"
"516",19,"banana","food","predicate1","huge",0.97,"size"
"517",19,"tomato","food","predicate1","hard",0.99,"texture"
"518",19,"apple","food","predicate1","square",0.98,"shape"
"519",19,"chair","furniture","predicate1","fresh",0.99,"age"
"520",19,"TV","furniture","predicate1","rotten",0.97,"age"
"521",20,"couch","furniture","predicate1","purple",0,"color"
"522",20,"chair","furniture","predicate1","old",1,"age"
"523",20,"TV","furniture","predicate1","long",0,"size"
"524",20,"chair","furniture","predicate1","green",0,"color"
"525",20,"apple","food","predicate1","purple",0,"color"
"526",20,"tomato","food","predicate1","big",1,"size"
"527",20,"TV","furniture","predicate1","hard",1,"texture"
"528",20,"fan","furniture","predicate1","brown",1,"color"
"529",20,"TV","furniture","predicate1","plastic",0,"material"
"530",20,"apple","food","predicate1","fresh",1,"age"
"531",20,"desk","furniture","predicate1","huge",1,"size"
"532",20,"chair","furniture","predicate1","hard",1,"texture"
"533",20,"carrot","food","predicate1","long",1,"size"
"534",20,"couch","furniture","predicate1","small",1,"size"
"535",20,"tomato","food","predicate1","rotten",1,"age"
"536",20,"tomato","food","predicate1","big",1,"size"
"537",20,"cheese","food","predicate1","big",0,"size"
"538",20,"TV","furniture","predicate1","metal",0,"material"
"539",20,"fan","furniture","predicate1","huge",1,"size"
"540",20,"apple","food","predicate1","green",1,"color"
"541",20,"fan","furniture","predicate1","brown",0,"color"
"542",20,"carrot","food","predicate1","huge",1,"size"
"543",20,"fan","furniture","predicate1","hard",1,"texture"
"544",20,"banana","food","predicate1","big",1,"size"
"545",20,"apple","food","predicate1","short",1,"size"
"546",20,"cheese","food","predicate1","wooden",0,"material"
"547",21,"fan","furniture","predicate1","purple",0,"color"
"548",21,"chair","furniture","predicate1","plastic",0,"material"
"549",21,"fan","furniture","predicate1","bad",1,"quality"
"550",21,"carrot","food","predicate1","green",0,"color"
"551",21,"tomato","food","predicate1","purple",0,"color"
"552",21,"banana","food","predicate1","green",0,"color"
"553",21,"apple","food","predicate1","wooden",0,"material"
"554",21,"banana","food","predicate1","red",0,"color"
"555",21,"carrot","food","predicate1","huge",1,"size"
"556",21,"couch","furniture","predicate1","plastic",0,"material"
"557",21,"chair","furniture","predicate1","round",0,"shape"
"558",21,"apple","food","predicate1","short",1,"size"
"559",21,"cheese","food","predicate1","new",0.97,"age"
"560",21,"couch","furniture","predicate1","wooden",0.13,"material"
"561",21,"apple","food","predicate1","short",0.67,"size"
"562",21,"couch","furniture","predicate1","round",0.8,"shape"
"563",21,"banana","food","predicate1","long",0.72,"size"
"564",21,"apple","food","predicate1","metal",0.08,"material"
"565",21,"carrot","food","predicate1","soft",0.82,"texture"
"566",21,"tomato","food","predicate1","fresh",0.8,"age"
"567",21,"tomato","food","predicate1","square",0.17,"shape"
"568",21,"desk","furniture","predicate1","smooth",0.81,"texture"
"569",21,"tomato","food","predicate1","soft",0.2,"texture"
"570",21,"fan","furniture","predicate1","old",0.78,"age"
"571",21,"apple","food","predicate1","blue",0.14,"color"
"572",21,"chair","furniture","predicate1","hard",0.26,"texture"
"573",22,"tomato","food","predicate1","smooth",0.81,"texture"
"574",22,"tomato","food","predicate1","blue",0.05,"color"
"575",22,"fan","furniture","predicate1","long",0.95,"size"
"576",22,"chair","furniture","predicate1","round",0.08,"shape"
"577",22,"cheese","food","predicate1","metal",0.11,"material"
"578",22,"carrot","food","predicate1","good",0.06,"quality"
"579",22,"cheese","food","predicate1","old",0.96,"age"
"580",22,"couch","furniture","predicate1","yellow",0.92,"color"
"581",22,"banana","food","predicate1","yellow",0.08,"color"
"582",22,"fan","furniture","predicate1","yellow",0.19,"color"
"583",22,"couch","furniture","predicate1","plastic",0.06,"material"
"584",22,"desk","furniture","predicate1","tiny",0.92,"size"
"585",22,"fan","furniture","predicate1","soft",0.81,"texture"
"586",22,"tomato","food","predicate1","brown",0.09,"color"
"587",22,"tomato","food","predicate1","green",0.06,"color"
"588",22,"tomato","food","predicate1","blue",0.13,"color"
"589",22,"fan","furniture","predicate1","smooth",0.91,"texture"
"590",22,"desk","furniture","predicate1","wooden",0.15,"material"
"591",22,"carrot","food","predicate1","green",0.04,"color"
"592",22,"cheese","food","predicate1","bad",0.96,"quality"
"593",22,"apple","food","predicate1","yellow",0.07,"color"
"594",22,"TV","furniture","predicate1","blue",0.01,"color"
"595",22,"couch","furniture","predicate1","round",0.99,"shape"
"596",22,"apple","food","predicate1","good",0.07,"quality"
"597",22,"banana","food","predicate1","wooden",0.02,"material"
"598",22,"tomato","food","predicate1","soft",0.06,"texture"
"599",23,"carrot","food","predicate1","round",1,"shape"
"600",23,"carrot","food","predicate1","square",1,"shape"
"601",23,"desk","furniture","predicate1","metal",0,"material"
"602",23,"tomato","food","predicate1","hard",1,"texture"
"603",23,"banana","food","predicate1","yellow",0,"color"
"604",23,"desk","furniture","predicate1","hard",1,"texture"
"605",23,"fan","furniture","predicate1","metal",0,"material"
"606",23,"couch","furniture","predicate1","bad",1,"quality"
"607",23,"TV","furniture","predicate1","hard",1,"texture"
"608",23,"carrot","food","predicate1","good",1,"quality"
"609",23,"apple","food","predicate1","long",1,"size"
"610",23,"TV","furniture","predicate1","square",0,"shape"
"611",23,"cheese","food","predicate1","fresh",1,"age"
"612",23,"couch","furniture","predicate1","wooden",0,"material"
"613",23,"apple","food","predicate1","yellow",0,"color"
"614",23,"apple","food","predicate1","bad",1,"quality"
"615",23,"carrot","food","predicate1","red",0,"color"
"616",23,"chair","furniture","predicate1","blue",0,"color"
"617",23,"tomato","food","predicate1","round",0,"shape"
"618",23,"carrot","food","predicate1","new",1,"age"
"619",23,"cheese","food","predicate1","soft",0,"texture"
"620",23,"banana","food","predicate1","small",1,"size"
"621",23,"fan","furniture","predicate1","bad",1,"quality"
"622",23,"couch","furniture","predicate1","wooden",0,"material"
"623",23,"tomato","food","predicate1","yellow",0,"color"
"624",23,"apple","food","predicate1","long",1,"size"
"625",24,"couch","furniture","predicate1","wooden",0,"material"
"626",24,"cheese","food","predicate1","good",1,"quality"
"627",24,"carrot","food","predicate1","old",0,"age"
"628",24,"couch","furniture","predicate1","wooden",0,"material"
"629",24,"TV","furniture","predicate1","fresh",0,"age"
"630",24,"chair","furniture","predicate1","tiny",1,"size"
"631",24,"desk","furniture","predicate1","brown",0,"color"
"632",24,"cheese","food","predicate1","new",1,"age"
"633",24,"TV","furniture","predicate1","good",1,"quality"
"634",24,"fan","furniture","predicate1","green",0,"color"
"635",24,"cheese","food","predicate1","soft",1,"texture"
"636",24,"couch","furniture","predicate1","bad",1,"quality"
"637",24,"cheese","food","predicate1","wooden",0,"material"
"638",24,"chair","furniture","predicate1","big",1,"size"
"639",24,"cheese","food","predicate1","smooth",1,"texture"
"640",24,"chair","furniture","predicate1","blue",1,"color"
"641",24,"TV","furniture","predicate1","blue",0,"color"
"642",24,"apple","food","predicate1","bad",1,"quality"
"643",24,"carrot","food","predicate1","square",1,"shape"
"644",24,"tomato","food","predicate1","wooden",0,"material"
"645",24,"desk","furniture","predicate1","bad",1,"quality"
"646",24,"chair","furniture","predicate1","round",0,"shape"
"647",24,"cheese","food","predicate1","new",1,"age"
"648",24,"banana","food","predicate1","brown",0,"color"
"649",24,"couch","furniture","predicate1","smooth",1,"texture"
"650",24,"tomato","food","predicate1","fresh",1,"age"
"651",25,"carrot","food","predicate1","small",0.7,"size"
"652",25,"couch","furniture","predicate1","soft",0.92,"texture"
"653",25,"apple","food","predicate1","new",0.89,"age"
"654",25,"TV","furniture","predicate1","square",0.06,"shape"
"655",25,"TV","furniture","predicate1","purple",0.51,"color"
"656",25,"cheese","food","predicate1","big",0.89,"size"
"657",25,"fan","furniture","predicate1","brown",0.06,"color"
"658",25,"couch","furniture","predicate1","brown",0.11,"color"
"659",25,"tomato","food","predicate1","purple",0.43,"color"
"660",25,"cheese","food","predicate1","green",0.15,"color"
"661",25,"desk","furniture","predicate1","long",0.9,"size"
"662",25,"cheese","food","predicate1","old",0.85,"age"
"663",25,"desk","furniture","predicate1","rotten",0.21,"age"
"664",25,"fan","furniture","predicate1","good",0.85,"quality"
"665",25,"banana","food","predicate1","small",0.87,"size"
"666",25,"TV","furniture","predicate1","red",0.17,"color"
"667",25,"chair","furniture","predicate1","purple",0.13,"color"
"668",25,"couch","furniture","predicate1","yellow",0.84,"color"
"669",25,"carrot","food","predicate1","good",0.84,"quality"
"670",25,"chair","furniture","predicate1","big",0.87,"size"
"671",25,"apple","food","predicate1","big",0.52,"size"
"672",25,"desk","furniture","predicate1","fresh",0.89,"age"
"673",25,"carrot","food","predicate1","brown",0.84,"color"
"674",25,"carrot","food","predicate1","short",0.9,"size"
"675",25,"TV","furniture","predicate1","short",0.17,"size"
"676",25,"TV","furniture","predicate1","hard",0.15,"texture"
"677",26,"tomato","food","predicate1","purple",0.01,"color"
"678",26,"apple","food","predicate1","plastic",0.23,"material"
"679",26,"chair","furniture","predicate1","old",0,"age"
"680",26,"carrot","food","predicate1","bad",1,"quality"
"681",26,"fan","furniture","predicate1","bad",0.18,"quality"
"682",26,"carrot","food","predicate1","tiny",0.91,"size"
"683",26,"banana","food","predicate1","green",0.02,"color"
"684",26,"apple","food","predicate1","long",0.93,"size"
"685",26,"banana","food","predicate1","rotten",0.02,"age"
"686",26,"apple","food","predicate1","soft",0.98,"texture"
"687",26,"fan","furniture","predicate1","metal",0.02,"material"
"688",26,"cheese","food","predicate1","soft",1,"texture"
"689",26,"carrot","food","predicate1","plastic",0.01,"material"
"690",26,"TV","furniture","predicate1","smooth",0.95,"texture"
"691",26,"chair","furniture","predicate1","round",0.01,"shape"
"692",26,"couch","furniture","predicate1","blue",0.04,"color"
"693",26,"couch","furniture","predicate1","brown",0.09,"color"
"694",26,"apple","food","predicate1","big",0.9,"size"
"695",26,"tomato","food","predicate1","tiny",1,"size"
"696",26,"TV","furniture","predicate1","blue",0.05,"color"
"697",26,"banana","food","predicate1","soft",1,"texture"
"698",26,"desk","furniture","predicate1","blue",0,"color"
"699",26,"TV","furniture","predicate1","new",1,"age"
"700",26,"tomato","food","predicate1","big",1,"size"
"701",26,"fan","furniture","predicate1","soft",1,"texture"
"702",26,"TV","furniture","predicate1","fresh",1,"age"
"703",27,"desk","furniture","predicate1","tiny",1,"size"
"704",27,"cheese","food","predicate1","small",1,"size"
"705",27,"couch","furniture","predicate1","tiny",0,"size"
"706",27,"couch","furniture","predicate1","metal",0,"material"
"707",27,"TV","furniture","predicate1","round",1,"shape"
"708",27,"chair","furniture","predicate1","green",0,"color"
"709",27,"desk","furniture","predicate1","green",1,"color"
"710",27,"fan","furniture","predicate1","tiny",1,"size"
"711",27,"couch","furniture","predicate1","big",1,"size"
"712",27,"couch","furniture","predicate1","huge",1,"size"
"713",27,"chair","furniture","predicate1","square",0,"shape"
"714",27,"chair","furniture","predicate1","tiny",0,"size"
"715",27,"banana","food","predicate1","metal",0,"material"
"716",27,"desk","furniture","predicate1","purple",0,"color"
"717",27,"desk","furniture","predicate1","old",1,"age"
"718",27,"chair","furniture","predicate1","red",0,"color"
"719",27,"tomato","food","predicate1","big",1,"size"
"720",27,"banana","food","predicate1","small",1,"size"
"721",27,"apple","food","predicate1","tiny",1,"size"
"722",27,"TV","furniture","predicate1","smooth",1,"texture"
"723",27,"chair","furniture","predicate1","metal",0,"material"
"724",27,"cheese","food","predicate1","fresh",0,"age"
"725",27,"desk","furniture","predicate1","metal",0,"material"
"726",27,"desk","furniture","predicate1","square",0,"shape"
"727",27,"fan","furniture","predicate1","new",1,"age"
"728",27,"cheese","food","predicate1","red",1,"color"
"729",28,"apple","food","predicate1","tiny",0.62,"size"
"730",28,"cheese","food","predicate1","new",0.96,"age"
"731",28,"banana","food","predicate1","blue",0.07,"color"
"732",28,"apple","food","predicate1","soft",0.96,"texture"
"733",28,"couch","furniture","predicate1","plastic",0.05,"material"
"734",28,"TV","furniture","predicate1","square",0.05,"shape"
"735",28,"carrot","food","predicate1","good",0.95,"quality"
"736",28,"apple","food","predicate1","smooth",0.07,"texture"
"737",28,"banana","food","predicate1","good",0.91,"quality"
"738",28,"TV","furniture","predicate1","hard",0.1,"texture"
"739",28,"desk","furniture","predicate1","hard",0.97,"texture"
"740",28,"TV","furniture","predicate1","blue",0.01,"color"
"741",28,"apple","food","predicate1","long",0.97,"size"
"742",28,"carrot","food","predicate1","purple",0.03,"color"
"743",28,"desk","furniture","predicate1","smooth",0.98,"texture"
"744",28,"fan","furniture","predicate1","round",0.98,"shape"
"745",28,"chair","furniture","predicate1","rotten",0.97,"age"
"746",28,"cheese","food","predicate1","hard",0.03,"texture"
"747",28,"fan","furniture","predicate1","hard",0.07,"texture"
"748",28,"fan","furniture","predicate1","bad",0.9,"quality"
"749",28,"fan","furniture","predicate1","green",0.05,"color"
"750",28,"apple","food","predicate1","bad",0.97,"quality"
"751",28,"fan","furniture","predicate1","smooth",0.05,"texture"
"752",28,"TV","furniture","predicate1","yellow",0.06,"color"
"753",28,"tomato","food","predicate1","smooth",0.96,"texture"
"754",28,"apple","food","predicate1","purple",0.05,"color"
"755",29,"carrot","food","predicate1","tiny",1,"size"
"756",29,"apple","food","predicate1","bad",0.49,"quality"
"757",29,"cheese","food","predicate1","metal",0.05,"material"
"758",29,"TV","furniture","predicate1","purple",0.05,"color"
"759",29,"tomato","food","predicate1","soft",0.17,"texture"
"760",29,"chair","furniture","predicate1","small",0.99,"size"
"761",29,"couch","furniture","predicate1","green",0.02,"color"
"762",29,"tomato","food","predicate1","good",0.93,"quality"
"763",29,"couch","furniture","predicate1","small",0.84,"size"
"764",29,"tomato","food","predicate1","bad",0.14,"quality"
"765",29,"carrot","food","predicate1","green",0.03,"color"
"766",29,"couch","furniture","predicate1","huge",0.85,"size"
"767",29,"carrot","food","predicate1","plastic",0.01,"material"
"768",29,"cheese","food","predicate1","square",0.06,"shape"
"769",29,"fan","furniture","predicate1","hard",0.97,"texture"
"770",29,"desk","furniture","predicate1","good",0.98,"quality"
"771",29,"TV","furniture","predicate1","huge",0.95,"size"
"772",29,"cheese","food","predicate1","green",0.96,"color"
"773",29,"fan","furniture","predicate1","good",0.99,"quality"
"774",29,"tomato","food","predicate1","long",0.98,"size"
"775",29,"couch","furniture","predicate1","smooth",0.97,"texture"
"776",29,"apple","food","predicate1","new",0.94,"age"
"777",29,"TV","furniture","predicate1","square",0.93,"shape"
"778",29,"desk","furniture","predicate1","round",0.94,"shape"
"779",29,"chair","furniture","predicate1","metal",0.02,"material"
"780",29,"carrot","food","predicate1","hard",0.95,"texture"
"781",30,"banana","food","predicate1","short",1,"size"
"782",30,"TV","furniture","predicate1","good",1,"quality"
"783",30,"fan","furniture","predicate1","green",0,"color"
"784",30,"TV","furniture","predicate1","tiny",1,"size"
"785",30,"apple","food","predicate1","smooth",1,"texture"
"786",30,"TV","furniture","predicate1","fresh",1,"age"
"787",30,"chair","furniture","predicate1","red",1,"color"
"788",30,"TV","furniture","predicate1","brown",0,"color"
"789",30,"fan","furniture","predicate1","smooth",1,"texture"
"790",30,"couch","furniture","predicate1","green",0,"color"
"791",30,"desk","furniture","predicate1","huge",1,"size"
"792",30,"apple","food","predicate1","bad",1,"quality"
"793",30,"apple","food","predicate1","big",1,"size"
"794",30,"fan","furniture","predicate1","soft",1,"texture"
"795",30,"TV","furniture","predicate1","short",1,"size"
"796",30,"desk","furniture","predicate1","metal",0,"material"
"797",30,"TV","furniture","predicate1","small",0,"size"
"798",30,"banana","food","predicate1","new",1,"age"
"799",30,"fan","furniture","predicate1","purple",0,"color"
"800",30,"carrot","food","predicate1","big",1,"size"
"801",30,"couch","furniture","predicate1","round",1,"shape"
"802",30,"chair","furniture","predicate1","smooth",0,"texture"
"803",30,"TV","furniture","predicate1","long",1,"size"
"804",30,"desk","furniture","predicate1","wooden",0,"material"
"805",30,"desk","furniture","predicate1","green",0,"color"
"806",30,"couch","furniture","predicate1","big",1,"size"
"807",31,"chair","furniture","predicate1","bad",0.79,"quality"
"808",31,"banana","food","predicate1","plastic",0.63,"material"
"809",31,"couch","furniture","predicate1","wooden",0.6,"material"
"810",31,"chair","furniture","predicate1","smooth",0.63,"texture"
"811",31,"chair","furniture","predicate1","small",0.59,"size"
"812",31,"apple","food","predicate1","green",1,"color"
"813",31,"fan","furniture","predicate1","square",0.91,"shape"
"814",31,"apple","food","predicate1","brown",0.47,"color"
"815",31,"TV","furniture","predicate1","rotten",0.42,"age"
"816",31,"cheese","food","predicate1","soft",0.8,"texture"
"817",31,"fan","furniture","predicate1","round",0.31,"shape"
"818",31,"apple","food","predicate1","red",0.77,"color"
"819",31,"apple","food","predicate1","rotten",0.3,"age"
"820",31,"desk","furniture","predicate1","green",0.66,"color"
"821",31,"carrot","food","predicate1","hard",0.88,"texture"
"822",31,"TV","furniture","predicate1","soft",0.89,"texture"
"823",31,"couch","furniture","predicate1","wooden",0.34,"material"
"824",31,"carrot","food","predicate1","small",0.67,"size"
"825",31,"TV","furniture","predicate1","round",1,"shape"
"826",31,"tomato","food","predicate1","purple",0.28,"color"
"827",31,"carrot","food","predicate1","rotten",0.67,"age"
"828",31,"cheese","food","predicate1","round",0.97,"shape"
"829",31,"banana","food","predicate1","long",0.52,"size"
"830",31,"apple","food","predicate1","long",0.92,"size"
"831",31,"carrot","food","predicate1","metal",0.58,"material"
"832",31,"TV","furniture","predicate1","round",0.89,"shape"
"833",33,"apple","food","predicate1","yellow",0.12,"color"
"834",33,"carrot","food","predicate1","good",0.92,"quality"
"835",33,"chair","furniture","predicate1","wooden",0.06,"material"
"836",33,"carrot","food","predicate1","green",0.07,"color"
"837",33,"apple","food","predicate1","new",0.94,"age"
"838",33,"fan","furniture","predicate1","smooth",0.07,"texture"
"839",33,"TV","furniture","predicate1","bad",0.93,"quality"
"840",33,"banana","food","predicate1","tiny",0.9,"size"
"841",33,"TV","furniture","predicate1","soft",0.94,"texture"
"842",33,"couch","furniture","predicate1","bad",0.91,"quality"
"843",33,"fan","furniture","predicate1","tiny",0.92,"size"
"844",33,"cheese","food","predicate1","big",0.08,"size"
"845",33,"apple","food","predicate1","green",0.05,"color"
"846",33,"cheese","food","predicate1","short",0.93,"size"
"847",33,"couch","furniture","predicate1","plastic",0.05,"material"
"848",33,"apple","food","predicate1","bad",0.05,"quality"
"849",33,"chair","furniture","predicate1","soft",0.91,"texture"
"850",33,"apple","food","predicate1","old",0.06,"age"
"851",33,"chair","furniture","predicate1","small",0.92,"size"
"852",33,"couch","furniture","predicate1","smooth",0.89,"texture"
"853",33,"banana","food","predicate1","smooth",0.92,"texture"
"854",33,"banana","food","predicate1","big",0.91,"size"
"855",33,"couch","furniture","predicate1","new",0.93,"age"
"856",33,"chair","furniture","predicate1","huge",0.91,"size"
"857",33,"apple","food","predicate1","plastic",0.07,"material"
"858",33,"tomato","food","predicate1","tiny",0.91,"size"
"859",34,"banana","food","predicate1","good",0.73,"quality"
"860",34,"fan","furniture","predicate1","new",0.76,"age"
"861",34,"TV","furniture","predicate1","wooden",0.12,"material"
"862",34,"carrot","food","predicate1","square",0.11,"shape"
"863",34,"banana","food","predicate1","fresh",0.91,"age"
"864",34,"chair","furniture","predicate1","wooden",0.18,"material"
"865",34,"banana","food","predicate1","purple",0.21,"color"
"866",34,"tomato","food","predicate1","bad",0.88,"quality"
"867",34,"banana","food","predicate1","rotten",0.86,"age"
"868",34,"fan","furniture","predicate1","red",0.19,"color"
"869",34,"desk","furniture","predicate1","rotten",0.91,"age"
"870",34,"fan","furniture","predicate1","brown",0.23,"color"
"871",34,"fan","furniture","predicate1","tiny",0.86,"size"
"872",34,"banana","food","predicate1","small",0.89,"size"
"873",34,"apple","food","predicate1","old",0.93,"age"
"874",34,"banana","food","predicate1","blue",0.14,"color"
"875",34,"apple","food","predicate1","big",0.83,"size"
"876",34,"fan","furniture","predicate1","small",0.73,"size"
"877",34,"TV","furniture","predicate1","good",0.41,"quality"
"878",34,"tomato","food","predicate1","plastic",0.14,"material"
"879",34,"cheese","food","predicate1","smooth",0.46,"texture"
"880",34,"TV","furniture","predicate1","huge",0.83,"size"
"881",34,"banana","food","predicate1","short",0.85,"size"
"882",34,"apple","food","predicate1","bad",0.88,"quality"
"883",34,"fan","furniture","predicate1","smooth",0.83,"texture"
"884",34,"banana","food","predicate1","good",0.84,"quality"
"885",35,"TV","furniture","predicate1","tiny",1,"size"
"886",35,"apple","food","predicate1","round",1,"shape"
"887",35,"TV","furniture","predicate1","wooden",0.03,"material"
"888",35,"couch","furniture","predicate1","fresh",1,"age"
"889",35,"apple","food","predicate1","yellow",1,"color"
"890",35,"desk","furniture","predicate1","blue",0.94,"color"
"891",35,"chair","furniture","predicate1","metal",0,"material"
"892",35,"TV","furniture","predicate1","old",0.03,"age"
"893",35,"desk","furniture","predicate1","green",0,"color"
"894",35,"chair","furniture","predicate1","wooden",0.04,"material"
"895",35,"TV","furniture","predicate1","green",1,"color"
"896",35,"tomato","food","predicate1","bad",1,"quality"
"897",35,"chair","furniture","predicate1","tiny",1,"size"
"898",35,"desk","furniture","predicate1","new",0.98,"age"
"899",35,"carrot","food","predicate1","bad",0.93,"quality"
"900",35,"fan","furniture","predicate1","long",1,"size"
"901",35,"apple","food","predicate1","soft",0.99,"texture"
"902",35,"carrot","food","predicate1","yellow",0.96,"color"
"903",35,"carrot","food","predicate1","hard",0.99,"texture"
"904",35,"fan","furniture","predicate1","smooth",0.06,"texture"
"905",35,"banana","food","predicate1","yellow",0.99,"color"
"906",35,"couch","furniture","predicate1","rotten",0.07,"age"
"907",35,"couch","furniture","predicate1","round",1,"shape"
"908",35,"couch","furniture","predicate1","round",1,"shape"
"909",35,"banana","food","predicate1","hard",0.1,"texture"
"910",35,"TV","furniture","predicate1","old",0.06,"age"
"911",36,"tomato","food","predicate1","metal",0.97,"material"
"912",36,"apple","food","predicate1","brown",0.04,"color"
"913",36,"carrot","food","predicate1","huge",0.98,"size"
"914",36,"desk","furniture","predicate1","red",0.01,"color"
"915",36,"couch","furniture","predicate1","fresh",0.02,"age"
"916",36,"carrot","food","predicate1","big",0.98,"size"
"917",36,"fan","furniture","predicate1","metal",0.01,"material"
"918",36,"fan","furniture","predicate1","yellow",0.02,"color"
"919",36,"fan","furniture","predicate1","soft",0.01,"texture"
"920",36,"apple","food","predicate1","green",0.02,"color"
"921",36,"desk","furniture","predicate1","square",0.01,"shape"
"922",36,"couch","furniture","predicate1","yellow",0.02,"color"
"923",36,"fan","furniture","predicate1","old",0.98,"age"
"924",36,"TV","furniture","predicate1","square",0.98,"shape"
"925",36,"cheese","food","predicate1","fresh",0.02,"age"
"926",36,"chair","furniture","predicate1","new",0.02,"age"
"927",36,"fan","furniture","predicate1","long",0.99,"size"
"928",36,"apple","food","predicate1","bad",0.98,"quality"
"929",36,"chair","furniture","predicate1","huge",0.98,"size"
"930",36,"carrot","food","predicate1","long",0.98,"size"
"931",36,"desk","furniture","predicate1","small",0.98,"size"
"932",36,"banana","food","predicate1","green",0.01,"color"
"933",36,"chair","furniture","predicate1","big",1,"size"
"934",36,"apple","food","predicate1","rotten",0.01,"age"
"935",36,"banana","food","predicate1","wooden",0.01,"material"
"936",36,"cheese","food","predicate1","red",0.02,"color"
"937",37,"tomato","food","predicate1","red",0.41,"color"
"938",37,"apple","food","predicate1","plastic",0.2,"material"
"939",37,"desk","furniture","predicate1","big",0.59,"size"
"940",37,"tomato","food","predicate1","tiny",0.5,"size"
"941",37,"fan","furniture","predicate1","good",0.33,"quality"
"942",37,"apple","food","predicate1","brown",0.12,"color"
"943",37,"couch","furniture","predicate1","square",0.11,"shape"
"944",37,"chair","furniture","predicate1","bad",0.22,"quality"
"945",37,"desk","furniture","predicate1","good",0.56,"quality"
"946",37,"TV","furniture","predicate1","tiny",0.84,"size"
"947",37,"tomato","food","predicate1","plastic",0.27,"material"
"948",37,"TV","furniture","predicate1","purple",0.16,"color"
"949",37,"cheese","food","predicate1","smooth",0.48,"texture"
"950",37,"TV","furniture","predicate1","old",0.9,"age"
"951",37,"TV","furniture","predicate1","small",0.84,"size"
"952",37,"desk","furniture","predicate1","big",0.72,"size"
"953",37,"tomato","food","predicate1","new",0.27,"age"
"954",37,"fan","furniture","predicate1","yellow",0.22,"color"
"955",37,"banana","food","predicate1","rotten",0.61,"age"
"956",37,"tomato","food","predicate1","purple",0.29,"color"
"957",37,"apple","food","predicate1","hard",0.18,"texture"
"958",37,"TV","furniture","predicate1","red",0.28,"color"
"959",37,"apple","food","predicate1","big",0.68,"size"
"960",37,"fan","furniture","predicate1","metal",0.13,"material"
"961",37,"tomato","food","predicate1","hard",0.34,"texture"
"962",37,"TV","furniture","predicate1","round",0.71,"shape"
"963",38,"desk","furniture","predicate1","square",0.07,"shape"
"964",38,"TV","furniture","predicate1","big",0.15,"size"
"965",38,"apple","food","predicate1","plastic",0.26,"material"
"966",38,"carrot","food","predicate1","round",0.75,"shape"
"967",38,"TV","furniture","predicate1","smooth",0.84,"texture"
"968",38,"tomato","food","predicate1","green",0.16,"color"
"969",38,"cheese","food","predicate1","rotten",0.89,"age"
"970",38,"tomato","food","predicate1","purple",0.16,"color"
"971",38,"apple","food","predicate1","blue",0.1,"color"
"972",38,"desk","furniture","predicate1","small",0.91,"size"
"973",38,"chair","furniture","predicate1","round",0.12,"shape"
"974",38,"carrot","food","predicate1","soft",0.98,"texture"
"975",38,"desk","furniture","predicate1","old",0.82,"age"
"976",38,"fan","furniture","predicate1","square",0.12,"shape"
"977",38,"desk","furniture","predicate1","long",0.91,"size"
"978",38,"TV","furniture","predicate1","round",0.04,"shape"
"979",38,"fan","furniture","predicate1","square",0.12,"shape"
"980",38,"banana","food","predicate1","long",0.9,"size"
"981",38,"tomato","food","predicate1","plastic",0.2,"material"
"982",38,"tomato","food","predicate1","soft",0.86,"texture"
"983",38,"chair","furniture","predicate1","green",0.12,"color"
"984",38,"chair","furniture","predicate1","round",0.87,"shape"
"985",38,"banana","food","predicate1","brown",0.16,"color"
"986",38,"desk","furniture","predicate1","short",0.72,"size"
"987",38,"apple","food","predicate1","soft",0.83,"texture"
"988",38,"carrot","food","predicate1","smooth",0.93,"texture"
"989",41,"fan","furniture","predicate1","metal",0.02,"material"
"990",41,"couch","furniture","predicate1","smooth",0.99,"texture"
"991",41,"apple","food","predicate1","small",0.02,"size"
"992",41,"carrot","food","predicate1","brown",0,"color"
"993",41,"couch","furniture","predicate1","square",0.98,"shape"
"994",41,"couch","furniture","predicate1","rotten",0.03,"age"
"995",41,"desk","furniture","predicate1","square",0.49,"shape"
"996",41,"tomato","food","predicate1","fresh",0.38,"age"
